Node name,sub deadline ratio,DSP,Shared mem,Const mem,data mem
multiply_600000001471,0.29,2,None,None,None
add_600000001604,0.49,2,None,None,None
multiply_600000001472,0.11,2,None,None,None
add_600000001605,0.25,2,None,None,None
multiply_600000001473,0.43,2,None,None,None
add_600000001606,0.34,2,None,None,None
multiply_600000001474,0.49,2,None,None,None
add_600000001607,0.45,2,None,None,None
multiply_600000001475,0.23,2,None,None,None
add_600000001608,0.21,2,None,None,None
multiply_600000001476,0.42,2,None,None,None
add_600000001609,0.27,2,None,None,None
multiply_600000001477,0.38,2,None,None,None
add_600000001610,0.31,2,None,None,None
multiply_600000001478,0.11,2,None,None,None
add_600000001611,0.32,2,None,None,None
multiply_600000001479,0.13,2,None,None,None
add_600000001612,0.18,2,None,None,None
multiply_600000001480,0.19,2,None,None,None
add_600000001613,0.39,2,None,None,None
multiply_600000001481,0.13,2,None,None,None
add_600000001614,0.19,2,None,None,None
multiply_600000001482,0.20,2,None,None,None
add_600000001615,0.24,2,None,None,None
multiply_600000001483,0.18,2,None,None,None
add_600000001616,0.44,2,None,None,None
multiply_600000001484,0.17,2,None,None,None
add_600000001617,0.35,2,None,None,None
multiply_600000001485,0.18,2,None,None,None
add_600000001618,0.49,2,None,None,None
multiply_600000001486,0.40,2,None,None,None
add_600000001619,0.43,2,None,None,None
multiply_600000001487,0.35,2,None,None,None
add_600000001620,0.41,2,None,None,None
multiply_600000001488,0.25,2,None,None,None
add_600000001621,0.39,2,None,None,None
multiply_600000001489,0.13,2,None,None,None
add_600000001622,0.40,2,None,None,None
multiply_600000001490,0.18,2,None,None,None
add_600000001623,0.13,2,None,None,None
multiply_600000001491,0.40,2,None,None,None
add_600000001624,0.32,2,None,None,None
multiply_600000001492,0.17,2,None,None,None
add_600000001625,0.10,2,None,None,None
multiply_600000001493,0.14,2,None,None,None
add_600000001626,0.30,2,None,None,None
multiply_600000001494,0.36,2,None,None,None
add_600000001627,0.33,2,None,None,None
multiply_600000001495,0.11,2,None,None,None
add_600000001628,0.30,2,None,None,None
multiply_600000001496,0.18,2,None,None,None
add_600000001629,0.21,2,None,None,None
multiply_600000001497,0.28,2,None,None,None
add_600000001630,0.11,2,None,None,None
multiply_600000001498,0.40,2,None,None,None
add_600000001631,0.20,2,None,None,None
multiply_600000001499,0.38,2,None,None,None
add_600000001632,0.19,2,None,None,None
multiply_600000001500,0.16,2,None,None,None
add_600000001633,0.41,2,None,None,None
multiply_600000001501,0.25,2,None,None,None
add_600000001634,0.23,2,None,None,None
multiply_600000001502,0.21,2,None,None,None
add_600000001635,0.39,2,None,None,None
multiply_600000001503,0.41,2,None,None,None
add_600000001636,0.16,2,None,None,None
multiply_600000001504,0.21,2,None,None,None
add_600000001637,0.16,2,None,None,None
multiply_600000001505,0.33,2,None,None,None
add_600000001638,0.47,2,None,None,None
multiply_600000001506,0.24,2,None,None,None
add_600000001639,0.20,2,None,None,None
multiply_600000001507,0.18,2,None,None,None
add_600000001640,0.14,2,None,None,None
multiply_600000001508,0.29,2,None,None,None
add_600000001641,0.37,2,None,None,None
multiply_600000001509,0.23,2,None,None,None
add_600000001642,0.15,2,None,None,None
multiply_600000001510,0.20,2,None,None,None
add_600000001643,0.41,2,None,None,None
multiply_600000001511,0.41,2,None,None,None
add_600000001644,0.19,2,None,None,None
multiply_600000001512,0.13,2,None,None,None
add_600000001645,0.15,2,None,None,None
multiply_600000001513,0.14,2,None,None,None
add_600000001646,0.37,2,None,None,None
multiply_600000001514,0.20,2,None,None,None
add_600000001647,0.20,2,None,None,None
multiply_600000001515,0.17,2,None,None,None
add_600000001648,0.39,2,None,None,None
multiply_600000001516,0.13,2,None,None,None
add_600000001649,0.11,2,None,None,None
multiply_600000001517,0.27,2,None,None,None
add_600000001650,0.38,2,None,None,None
multiply_600000001518,0.25,2,None,None,None
add_600000001651,0.16,2,None,None,None
multiply_600000001519,0.44,2,None,None,None
add_600000001652,0.33,2,None,None,None
multiply_600000001520,0.46,2,None,None,None
add_600000001653,0.24,2,None,None,None
multiply_600000001521,0.21,2,None,None,None
add_600000001654,0.20,2,None,None,None
multiply_600000001522,0.16,2,None,None,None
add_600000001655,0.41,2,None,None,None
multiply_600000001523,0.18,2,None,None,None
add_600000001656,0.18,2,None,None,None
multiply_600000001524,0.50,2,None,None,None
add_600000001657,0.43,2,None,None,None
multiply_600000001525,0.32,2,None,None,None
add_600000001658,0.50,2,None,None,None
multiply_600000001526,0.30,2,None,None,None
add_600000001659,0.23,2,None,None,None
multiply_600000001527,0.17,2,None,None,None
add_600000001660,0.28,2,None,None,None
multiply_600000001528,0.23,2,None,None,None
add_600000001661,0.35,2,None,None,None
multiply_600000001529,0.31,2,None,None,None
add_600000001662,0.42,2,None,None,None
multiply_600000001530,0.44,2,None,None,None
add_600000001663,0.24,2,None,None,None
multiply_600000001531,0.49,2,None,None,None
add_600000001664,0.37,2,None,None,None
multiply_600000001532,0.30,2,None,None,None
add_600000001665,0.19,2,None,None,None
multiply_600000001533,0.25,2,None,None,None
add_600000001666,0.29,2,None,None,None
multiply_600000001534,0.13,2,None,None,None
add_600000001667,0.12,2,None,None,None
multiply_600000001535,0.37,2,None,None,None
add_600000001668,0.40,2,None,None,None
multiply_600000001536,0.30,2,None,None,None
add_600000001669,0.29,2,None,None,None
multiply_600000001537,0.45,2,None,None,None
add_600000001670,0.47,2,None,None,None
multiply_600000001538,0.46,2,None,None,None
add_600000001671,0.39,2,None,None,None
multiply_600000001539,0.12,2,None,None,None
add_600000001672,0.38,2,None,None,None
multiply_600000001540,0.48,2,None,None,None
add_600000001673,0.15,2,None,None,None
multiply_600000001541,0.21,2,None,None,None
add_600000001674,0.21,2,None,None,None
multiply_600000001542,0.40,2,None,None,None
add_600000001675,0.28,2,None,None,None
multiply_600000001543,0.18,2,None,None,None
add_600000001676,0.24,2,None,None,None
multiply_600000001544,0.33,2,None,None,None
add_600000001677,0.17,2,None,None,None
multiply_600000001545,0.50,2,None,None,None
add_600000001678,0.39,2,None,None,None
multiply_600000001546,0.11,2,None,None,None
multiply_600000001547,0.40,2,None,None,None
sinh_cosh_600000000007,0.28,14,None,None,None
sinh_cosh_600000000008,0.42,14,None,None,None
add_600000001683,0.42,2,None,None,None
add_600000001684,0.32,2,None,None,None
add_600000001685,0.29,2,None,None,None
add_600000001686,0.43,2,None,None,None
divide_600000000007,0.16,8,None,None,None
divide_600000000008,0.31,8,None,None,None
multiply_600000001548,0.33,2,None,None,None
add_600000001687,0.23,2,None,None,None
add_600000001688,0.50,2,None,None,None
sinh_cosh_600000000009,0.45,14,None,None,None
add_600000001689,0.31,2,None,None,None
add_600000001690,0.12,2,None,None,None
divide_600000000009,0.29,8,None,None,None
sub_600000000003,0.32,2,None,None,None
add_600000001691,0.17,2,None,None,None
multiply_600000001549,0.22,2,None,None,None
multiply_600000001550,0.41,2,None,None,None
read_hidden_1_6,0.41,None,3,None,None
add_600000001692,0.33,2,None,None,None
write_hidden_1_77,0.42,None,3,None,None
multiply_600000001551,0.44,2,None,None,None
add_600000001693,0.40,2,None,None,None
add_600000001947,0.49,2,None,None,None
multiply_600000001561,0.45,2,None,None,None
add_600000001694,0.17,2,None,None,None
multiply_600000001562,0.17,2,None,None,None
add_600000001695,0.13,2,None,None,None
multiply_600000001563,0.47,2,None,None,None
add_600000001696,0.50,2,None,None,None
multiply_600000001564,0.16,2,None,None,None
add_600000001697,0.27,2,None,None,None
multiply_600000001565,0.39,2,None,None,None
add_600000001698,0.50,2,None,None,None
multiply_600000001566,0.12,2,None,None,None
add_600000001699,0.32,2,None,None,None
multiply_600000001567,0.38,2,None,None,None
add_600000001700,0.37,2,None,None,None
multiply_600000001568,0.16,2,None,None,None
add_600000001701,0.26,2,None,None,None
multiply_600000001569,0.27,2,None,None,None
add_600000001702,0.22,2,None,None,None
multiply_600000001570,0.11,2,None,None,None
add_600000001703,0.28,2,None,None,None
multiply_600000001571,0.30,2,None,None,None
add_600000001704,0.39,2,None,None,None
multiply_600000001572,0.18,2,None,None,None
add_600000001705,0.11,2,None,None,None
multiply_600000001573,0.18,2,None,None,None
add_600000001706,0.50,2,None,None,None
multiply_600000001574,0.14,2,None,None,None
add_600000001707,0.17,2,None,None,None
multiply_600000001575,0.46,2,None,None,None
add_600000001708,0.48,2,None,None,None
multiply_600000001576,0.13,2,None,None,None
add_600000001709,0.18,2,None,None,None
multiply_600000001577,0.18,2,None,None,None
add_600000001710,0.41,2,None,None,None
multiply_600000001578,0.22,2,None,None,None
add_600000001711,0.32,2,None,None,None
multiply_600000001579,0.24,2,None,None,None
add_600000001712,0.40,2,None,None,None
multiply_600000001580,0.15,2,None,None,None
add_600000001713,0.45,2,None,None,None
multiply_600000001581,0.32,2,None,None,None
add_600000001714,0.43,2,None,None,None
multiply_600000001582,0.27,2,None,None,None
add_600000001715,0.20,2,None,None,None
multiply_600000001583,0.22,2,None,None,None
add_600000001716,0.34,2,None,None,None
multiply_600000001584,0.48,2,None,None,None
add_600000001717,0.46,2,None,None,None
multiply_600000001585,0.35,2,None,None,None
add_600000001718,0.42,2,None,None,None
multiply_600000001586,0.32,2,None,None,None
add_600000001719,0.36,2,None,None,None
multiply_600000001587,0.35,2,None,None,None
add_600000001720,0.29,2,None,None,None
multiply_600000001588,0.36,2,None,None,None
add_600000001721,0.12,2,None,None,None
multiply_600000001589,0.33,2,None,None,None
add_600000001722,0.19,2,None,None,None
multiply_600000001590,0.18,2,None,None,None
add_600000001723,0.43,2,None,None,None
multiply_600000001591,0.39,2,None,None,None
add_600000001724,0.23,2,None,None,None
multiply_600000001592,0.16,2,None,None,None
add_600000001725,0.30,2,None,None,None
multiply_600000001593,0.23,2,None,None,None
add_600000001726,0.19,2,None,None,None
multiply_600000001594,0.24,2,None,None,None
add_600000001727,0.40,2,None,None,None
multiply_600000001595,0.23,2,None,None,None
add_600000001728,0.24,2,None,None,None
multiply_600000001596,0.30,2,None,None,None
add_600000001729,0.39,2,None,None,None
multiply_600000001597,0.38,2,None,None,None
add_600000001730,0.48,2,None,None,None
multiply_600000001598,0.40,2,None,None,None
add_600000001731,0.40,2,None,None,None
multiply_600000001599,0.33,2,None,None,None
add_600000001732,0.24,2,None,None,None
multiply_600000001600,0.47,2,None,None,None
add_600000001733,0.47,2,None,None,None
multiply_600000001601,0.40,2,None,None,None
add_600000001734,0.48,2,None,None,None
multiply_600000001602,0.19,2,None,None,None
add_600000001735,0.26,2,None,None,None
multiply_600000001603,0.29,2,None,None,None
add_600000001736,0.46,2,None,None,None
multiply_600000001604,0.35,2,None,None,None
add_600000001737,0.49,2,None,None,None
multiply_600000001605,0.35,2,None,None,None
add_600000001738,0.11,2,None,None,None
multiply_600000001606,0.37,2,None,None,None
add_600000001739,0.23,2,None,None,None
multiply_600000001607,0.42,2,None,None,None
add_600000001740,0.12,2,None,None,None
multiply_600000001608,0.47,2,None,None,None
add_600000001741,0.22,2,None,None,None
multiply_600000001609,0.43,2,None,None,None
add_600000001742,0.24,2,None,None,None
multiply_600000001610,0.40,2,None,None,None
add_600000001743,0.11,2,None,None,None
multiply_600000001611,0.25,2,None,None,None
add_600000001744,0.15,2,None,None,None
multiply_600000001612,0.29,2,None,None,None
add_600000001745,0.21,2,None,None,None
multiply_600000001613,0.49,2,None,None,None
add_600000001746,0.46,2,None,None,None
multiply_600000001614,0.44,2,None,None,None
add_600000001747,0.38,2,None,None,None
multiply_600000001615,0.46,2,None,None,None
add_600000001748,0.47,2,None,None,None
multiply_600000001616,0.37,2,None,None,None
add_600000001749,0.34,2,None,None,None
multiply_600000001617,0.37,2,None,None,None
add_600000001750,0.35,2,None,None,None
multiply_600000001618,0.16,2,None,None,None
add_600000001751,0.29,2,None,None,None
multiply_600000001619,0.19,2,None,None,None
add_600000001752,0.31,2,None,None,None
multiply_600000001620,0.33,2,None,None,None
add_600000001753,0.50,2,None,None,None
multiply_600000001621,0.36,2,None,None,None
add_600000001754,0.23,2,None,None,None
multiply_600000001622,0.33,2,None,None,None
add_600000001755,0.41,2,None,None,None
multiply_600000001623,0.29,2,None,None,None
add_600000001756,0.37,2,None,None,None
multiply_600000001624,0.47,2,None,None,None
add_600000001757,0.26,2,None,None,None
multiply_600000001625,0.30,2,None,None,None
add_600000001758,0.14,2,None,None,None
multiply_600000001626,0.34,2,None,None,None
add_600000001759,0.43,2,None,None,None
multiply_600000001627,0.38,2,None,None,None
add_600000001760,0.28,2,None,None,None
multiply_600000001628,0.44,2,None,None,None
add_600000001761,0.10,2,None,None,None
multiply_600000001629,0.45,2,None,None,None
add_600000001762,0.34,2,None,None,None
multiply_600000001630,0.31,2,None,None,None
add_600000001763,0.30,2,None,None,None
multiply_600000001631,0.39,2,None,None,None
add_600000001764,0.49,2,None,None,None
multiply_600000001632,0.31,2,None,None,None
add_600000001765,0.17,2,None,None,None
multiply_600000001633,0.10,2,None,None,None
add_600000001766,0.16,2,None,None,None
multiply_600000001634,0.15,2,None,None,None
add_600000001767,0.35,2,None,None,None
multiply_600000001635,0.23,2,None,None,None
add_600000001768,0.15,2,None,None,None
multiply_600000001636,0.17,2,None,None,None
add_600000001769,0.16,2,None,None,None
multiply_600000001637,0.36,2,None,None,None
add_600000001770,0.34,2,None,None,None
multiply_600000001638,0.37,2,None,None,None
add_600000001771,0.36,2,None,None,None
multiply_600000001639,0.27,2,None,None,None
add_600000001772,0.49,2,None,None,None
multiply_600000001640,0.12,2,None,None,None
add_600000001773,0.42,2,None,None,None
multiply_600000001641,0.29,2,None,None,None
add_600000001774,0.21,2,None,None,None
multiply_600000001642,0.25,2,None,None,None
add_600000001775,0.47,2,None,None,None
multiply_600000001643,0.33,2,None,None,None
add_600000001776,0.15,2,None,None,None
multiply_600000001644,0.24,2,None,None,None
add_600000001777,0.47,2,None,None,None
multiply_600000001645,0.34,2,None,None,None
add_600000001778,0.21,2,None,None,None
multiply_600000001646,0.45,2,None,None,None
add_600000001779,0.36,2,None,None,None
multiply_600000001647,0.11,2,None,None,None
add_600000001780,0.20,2,None,None,None
multiply_600000001648,0.50,2,None,None,None
add_600000001781,0.23,2,None,None,None
multiply_600000001649,0.17,2,None,None,None
add_600000001782,0.47,2,None,None,None
multiply_600000001650,0.24,2,None,None,None
add_600000001783,0.41,2,None,None,None
multiply_600000001651,0.23,2,None,None,None
add_600000001784,0.15,2,None,None,None
multiply_600000001652,0.14,2,None,None,None
add_600000001785,0.14,2,None,None,None
multiply_600000001653,0.24,2,None,None,None
add_600000001786,0.17,2,None,None,None
multiply_600000001654,0.11,2,None,None,None
add_600000001787,0.31,2,None,None,None
multiply_600000001655,0.41,2,None,None,None
add_600000001788,0.50,2,None,None,None
multiply_600000001656,0.35,2,None,None,None
add_600000001789,0.33,2,None,None,None
multiply_600000001657,0.31,2,None,None,None
add_600000001790,0.37,2,None,None,None
multiply_600000001658,0.37,2,None,None,None
add_600000001791,0.10,2,None,None,None
multiply_600000001659,0.49,2,None,None,None
add_600000001792,0.21,2,None,None,None
multiply_600000001660,0.39,2,None,None,None
add_600000001793,0.23,2,None,None,None
multiply_600000001661,0.39,2,None,None,None
add_600000001794,0.46,2,None,None,None
multiply_600000001662,0.22,2,None,None,None
add_600000001795,0.24,2,None,None,None
multiply_600000001663,0.13,2,None,None,None
add_600000001796,0.33,2,None,None,None
multiply_600000001664,0.47,2,None,None,None
add_600000001797,0.44,2,None,None,None
multiply_600000001665,0.21,2,None,None,None
add_600000001798,0.15,2,None,None,None
multiply_600000001666,0.35,2,None,None,None
add_600000001799,0.35,2,None,None,None
multiply_600000001667,0.41,2,None,None,None
add_600000001800,0.22,2,None,None,None
